"Ticker","Index","Country"
"HRME.JK","IDX Composite","Indonesia"
"MTPS.JK","IDX Composite","Indonesia"
"MTSM.JK","IDX Composite","Indonesia"
"MTDL.JK","IDX Composite","Indonesia"
"MKPI.JK","IDX Composite","Indonesia"
"MTLA.JK","IDX Composite","Indonesia"
"MIDI.JK","IDX Composite","Indonesia"
"SDPC.JK","IDX Composite","Indonesia"
"PADI.JK","IDX Composite","Indonesia"
"KOPI.JK","IDX Composite","Indonesia"
"MIRA.JK","IDX Composite","Indonesia"
"MITI.JK","IDX Composite","Indonesia"
"MIKA.JK","IDX Composite","Indonesia"
"MPMX.JK","IDX Composite","Indonesia"
"MBAP.JK","IDX Composite","Indonesia"
"BCAP.JK","IDX Composite","Indonesia"
"MSIN.JK","IDX Composite","Indonesia"
"IPTV.JK","IDX Composite","Indonesia"
"MDRN.JK","IDX Composite","Indonesia"
"ENZO.JK","IDX Composite","Indonesia"
"KEJU.JK","IDX Composite","Indonesia"
"MLIA.JK","IDX Composite","Indonesia"
"MLBI.JK","IDX Composite","Indonesia"
"LPIN.JK","IDX Composite","Indonesia"
"MFMI.JK","IDX Composite","Indonesia"
"MLPT.JK","IDX Composite","Indonesia"
"MRAT.JK","IDX Composite","Indonesia"
"CITY.JK","IDX Composite","Indonesia"
"NFCX.JK","IDX Composite","Indonesia"
"DGIK.JK","IDX Composite","Indonesia"
"NRCA.JK","IDX Composite","Indonesia"
"NZIA.JK","IDX Composite","Indonesia"
"PORT.JK","IDX Composite","Indonesia"
"OPMS.JK","IDX Composite","Indonesia"
"UANG.JK","IDX Composite","Indonesia"
"PSGO.JK","IDX Composite","Indonesia"
"PBRX.JK","IDX Composite","Indonesia"
"PBID.JK","IDX Composite","Indonesia"
"PEGE.JK","IDX Composite","Indonesia"
"PMMP.JK","IDX Composite","Indonesia"
"PANS.JK","IDX Composite","Indonesia"
"PANR.JK","IDX Composite","Indonesia"
"PBSA.JK","IDX Composite","Indonesia"
"PICO.JK","IDX Composite","Indonesia"
"NIKL.JK","IDX Composite","Indonesia"
"BBRM.JK","IDX Composite","Indonesia"
"ELPI.JK","IDX Composite","Indonesia"
"NELY.JK","IDX Composite","Indonesia"
"PSSI.JK","IDX Composite","Indonesia"
"PGLI.JK","IDX Composite","Indonesia"
"PJAA.JK","IDX Composite","Indonesia"
"PPRO.JK","IDX Composite","Indonesia"
"KONI.JK","IDX Composite","Indonesia"
"PKPK.JK","IDX Composite","Indonesia"
"TRIN.JK","IDX Composite","Indonesia"
"PEHA.JK","IDX Composite","Indonesia"
"RODA.JK","IDX Composite","Indonesia"
"PNGO.JK","IDX Composite","Indonesia"
"PTSP.JK","IDX Composite","Indonesia"
"PLAN.JK","IDX Composite","Indonesia"
"PLIN.JK","IDX Composite","Indonesia"
"POLA.JK","IDX Composite","Indonesia"
"PGUN.JK","IDX Composite","Indonesia"
"PSDN.JK","IDX Composite","Indonesia"
"PANI.JK","IDX Composite","Indonesia"
"PTPW.JK","IDX Composite","Indonesia"
"PRAS.JK","IDX Composite","Indonesia"
"DQ7A.IR","ISEQ Overall","Ireland"
"ARPT.TA","TA 35","Israel"
"ALHE.TA","TA 35","Israel"
"AMOT.TA","TA 35","Israel"
"ASHG.TA","TA 35","Israel"
"AZRG.TA","TA 35","Israel"
"ENRG.TA","TA 35","Israel"
"HARL.TA","TA 35","Israel"
"ILCO.TA","TA 35","Israel"
"MLSR.TA","TA 35","Israel"
"MZTF.TA","TA 35","Israel"
"OPCE.TA","TA 35","Israel"
"PHOE.TA","TA 35","Israel"
"SKBN.TA","TA 35","Israel"
"STRS.TA","TA 35","Israel"
"1023.KL","KLCI","Malaysia"
"6947.KL","KLCI","Malaysia"
"4715.KL","KLCI","Malaysia"
"5168.KL","KLCI","Malaysia"
"5819.KL","KLCI","Malaysia"
"1082.KL","KLCI","Malaysia"
"0166.KL","KLCI","Malaysia"
"1961.KL","KLCI","Malaysia"
"2445.KL","KLCI","Malaysia"
"5681.KL","KLCI","Malaysia"
"6033.KL","KLCI","Malaysia"
"1066.KL","KLCI","Malaysia"
"ARV.NZ","NZX 50","New Zealand"
"IFT.NZ","NZX 50","New Zealand"
"IPL.NZ","NZX 50","New Zealand"
"MCY.NZ","NZX 50","New Zealand"
"SPG.NZ","NZX 50","New Zealand"
"VHP.NZ","NZX 50","New Zealand"
"ARV.NZ","NZX MidCap","New Zealand"
"IPL.NZ","NZX MidCap","New Zealand"
"MCY.NZ","NZX MidCap","New Zealand"
"SPG.NZ","NZX MidCap","New Zealand"
"VHP.NZ","NZX MidCap","New Zealand"
"AFG.OL","OSE Benchmark","Norway"
"AUTO.OL","OSE Benchmark","Norway"
"EPR.OL","OSE Benchmark","Norway"
"TEL.OL","OSE Benchmark","Norway"
"BRES.QA","QE General","Qatar"
"DHBK.QA","QE General","Qatar"
"IGRD.QA","QE General","Qatar"
"ERES.QA","QE General","Qatar"
"QGTS.QA","QE General","Qatar"
"GISS.QA","QE General","Qatar"
"IQCD.QA","QE General","Qatar"
"QIIK.QA","QE General","Qatar"
"MARK.QA","QE General","Qatar"
"MPHC.QA","QE General","Qatar"
"ORDS.QA","QE General","Qatar"
"QFLS.QA","QE General","Qatar"
"QIBK.QA","QE General","Qatar"
"QNNS.QA","QE General","Qatar"
"SIIS.QA","QE General","Qatar"
"ALIV-SDB.ST","OMXS30","Sweden"
"0P00000LPY.ST","OMXS30","Sweden"
"2S-R.BK","SET","Thailand"
"AH.BK","SET","Thailand"
"ACE.BK","SET","Thailand"
"ACC.BK","SET","Thailand"
"AIT.BK","SET","Thailand"
"AEONTS.BK","SET","Thailand"
"APURE.BK","SET","Thailand"
"AIE.BK","SET","Thailand"
"AHC.BK","SET","Thailand"
"AJA.BK","SET","Thailand"
"ALT.BK","SET","Thailand"
"ALUCON.BK","SET","Thailand"
"AMANAH.BK","SET","Thailand"
"AMARIN.BK","SET","Thailand"
"AMATA.BK","SET","Thailand"
"AMATAV.BK","SET","Thailand"
"AQ.BK","SET","Thailand"
"AQUA.BK","SET","Thailand"
"A.BK","SET","Thailand"
"AFC.BK","SET","Thailand"
"AGE-R.BK","SET","Thailand"
"APCS.BK","SET","Thailand"
"ASK.BK","SET","Thailand"
"AI.BK","SET","Thailand"
"ASIMAR.BK","SET","Thailand"
"APCO.BK","SET","Thailand"
"ACG.BK","SET","Thailand"
"BROCK.BK","SET","Thailand"
"BAFS.BK","SET","Thailand"
"BCH.BK","SET","Thailand"
"BAM-R.BK","SET","Thailand"
"BKD.BK","SET","Thailand"
"BDMS.BK","SET","Thailand"
"BKI.BK","SET","Thailand"
"BLAND-R.BK","SET","Thailand"
"BR.BK","SET","Thailand"
"BUI-R.BK","SET","Thailand"
"BSBM.BK","SET","Thailand"
"BANPU.BK","SET","Thailand"
"BPP.BK","SET","Thailand"
"BCPG.BK","SET","Thailand"
"BEAUTY.BK","SET","Thailand"
"BEC.BK","SET","Thailand"
"B.BK","SET","Thailand"
"BJC.BK","SET","Thailand"
"BYD.BK","SET","Thailand"
"BGC.BK","SET","Thailand"
"BIG-R.BK","SET","Thailand"
"BCT.BK","SET","Thailand"
"BJCHI.BK","SET","Thailand"
"BTNC.BK","SET","Thailand"
"BRR.BK","SET","Thailand"
"BIZ.BK","SET","Thailand"
"CEN.BK","SET","Thailand"
"CBG.BK","SET","Thailand"
"CPH.BK","SET","Thailand"
"CPN.BK","SET","Thailand"
"CENTEL.BK","SET","Thailand"
"CRC.BK","SET","Thailand"
"CK.BK","SET","Thailand"
"CWT.BK","SET","Thailand"
"CHARAN.BK","SET","Thailand"
"CI.BK","SET","Thailand"
"CTW.BK","SET","Thailand"
"CHAYO-R.BK","SET","Thailand"
"CMAN-R.BK","SET","Thailand"
"CMR.BK","SET","Thailand"
"CM.BK","SET","Thailand"
"CCP-R.BK","SET","Thailand"
"CNT-R.BK","SET","Thailand"
"CRANE-R.BK","SET","Thailand"
"CHG.BK","SET","Thailand"
"CPI-R.BK","SET","Thailand"
"CITY.BK","SET","Thailand"
"CKP.BK","SET","Thailand"
"COM7.BK","SET","Thailand"
"CPW.BK","SET","Thailand"
"CGD.BK","SET","Thailand"
"CGH.BK","SET","Thailand"
"CPT.BK","SET","Thailand"
"CSC.BK","SET","Thailand"
"CSP.BK","SET","Thailand"
"DCON-R.BK","SET","Thailand"
"DEMCO.BK","SET","Thailand"
"DRT.BK","SET","Thailand"
"DDD-R.BK","SET","Thailand"
"DOHOME.BK","SET","Thailand"
"DREIT.BK","SET","Thailand"
"DCC-R.BK","SET","Thailand"
"ECL.BK","SET","Thailand"
"EPG.BK","SET","Thailand"
"ESTAR.BK","SET","Thailand"
"EKH-R.BK","SET","Thailand"
"AKR.BK","SET","Thailand"
"EA.BK","SET","Thailand"
"ERW.BK","SET","Thailand"
"EE-R.BK","SET","Thailand"
"EVER-R.BK","SET","Thailand"
"FANCY.BK","SET","Thailand"
"FSS.BK","SET","Thailand"
"FTE.BK","SET","Thailand"
"FN.BK","SET","Thailand"
"F&D.BK","SET","Thailand"
"FORTH.BK","SET","Thailand"
"FPT.BK","SET","Thailand"
"GEL.BK","SET","Thailand"
"GFPT.BK","SET","Thailand"
"GC.BK","SET","Thailand"
"GGC.BK","SET","Thailand"
"GPSC.BK","SET","Thailand"
"GBX.BK","SET","Thailand"
"GRAMMY.BK","SET","Thailand"
"SUTHA.BK","SET","Thailand"
"GLAND.BK","SET","Thailand"
"GPI.BK","SET","Thailand"
"GRAND.BK","SET","Thailand"
"GIFT.BK","SET","Thailand"
"GUNKUL.BK","SET","Thailand"
"HTC.BK","SET","Thailand"
"HTECH.BK","SET","Thailand"
"HANA.BK","SET","Thailand"
"HMPRO.BK","SET","Thailand"
"HUMAN.BK","SET","Thailand"
"HFT.BK","SET","Thailand"
"ICHI.BK","SET","Thailand"
"INSURE.BK","SET","Thailand"
"ILM.BK","SET","Thailand"
"INGRS.BK","SET","Thailand"
"IRC.BK","SET","Thailand"
"IHL.BK","SET","Thailand"
"ILINK-R.BK","SET","Thailand"
"ITEL.BK","SET","Thailand"
"IT.BK","SET","Thailand"
"JCT.BK","SET","Thailand"
"J.BK","SET","Thailand"
"JMART.BK","SET","Thailand"
"JCK.BK","SET","Thailand"
"JMT.BK","SET","Thailand"
"JWD.BK","SET","Thailand"
"KYE.BK","SET","Thailand"
"KAMART.BK","SET","Thailand"
"KEX.BK","SET","Thailand"
"KSL.BK","SET","Thailand"
"KBS.BK","SET","Thailand"
"CHOTI-R.BK","SET","Thailand"
"KIAT.BK","SET","Thailand"
"KWC.BK","SET","Thailand"
"KCAR-R.BK","SET","Thailand"
"LRH.BK","SET","Thailand"
"LALIN.BK","SET","Thailand"
"LANNA.BK","SET","Thailand"
"LEE.BK","SET","Thailand"
"LHFG.BK","SET","Thailand"
"L&E.BK","SET","Thailand"
"LHK.BK","SET","Thailand"
"MJD.BK","SET","Thailand"
"MALEE.BK","SET","Thailand"
"MANRIN-R.BK","SET","Thailand"
"MACO.BK","SET","Thailand"
"MATCH.BK","SET","Thailand"
"MATI-R.BK","SET","Thailand"
"MEGA.BK","SET","Thailand"
"MSC.BK","SET","Thailand"
"MFC.BK","SET","Thailand"
"MIDA.BK","SET","Thailand"
"ML.BK","SET","Thailand"
"MILL.BK","SET","Thailand"
"M.BK","SET","Thailand"
"MODERN-R.BK","SET","Thailand"
"MTI.BK","SET","Thailand"
"MTC.BK","SET","Thailand"
"METCO.BK","SET","Thailand"
"NSI.BK","SET","Thailand"
"NYT.BK","SET","Thailand"
"NNCL-R.BK","SET","Thailand"
"NKI.BK","SET","Thailand"
"NWR.BK","SET","Thailand"
"NEP.BK","SET","Thailand"
"NC.BK","SET","Thailand"
"NEX.BK","SET","Thailand"
"NCAP.BK","SET","Thailand"
"NVD.BK","SET","Thailand"
"NOBLE.BK","SET","Thailand"
"NTV.BK","SET","Thailand"
"NRF-R.BK","SET","Thailand"
"NUSA-R.BK","SET","Thailand"
"OGC.BK","SET","Thailand"
"OHTL.BK","SET","Thailand"
"OISHI.BK","SET","Thailand"
"ORI.BK","SET","Thailand"
"OSP.BK","SET","Thailand"
"PAP.BK","SET","Thailand"
"PAF-R.BK","SET","Thailand"
"PK.BK","SET","Thailand"
"PATO.BK","SET","Thailand"
"PG.BK","SET","Thailand"
"PERM.BK","SET","Thailand"
"PL.BK","SET","Thailand"
"PLANB-R.BK","SET","Thailand"
"PMTA.BK","SET","Thailand"
"INOX.BK","SET","Thailand"
"PLE.BK","SET","Thailand"
"PPPM-R.BK","SET","Thailand"
"PRAKIT.BK","SET","Thailand"
"PDJ.BK","SET","Thailand"
"PR9-R.BK","SET","Thailand"
"PREB.BK","SET","Thailand"
"PRECHA.BK","SET","Thailand"
"PM-R.BK","SET","Thailand"
"PT-R.BK","SET","Thailand"
"PB-R.BK","SET","Thailand"
"PRG-R.BK","SET","Thailand"
"PRM-R.BK","SET","Thailand"
"PRIN-R.BK","SET","Thailand"
"PF.BK","SET","Thailand"
"PSH.BK","SET","Thailand"
"PTG.BK","SET","Thailand"
"QTC.BK","SET","Thailand"
"QH.BK","SET","Thailand"
"RML.BK","SET","Thailand"
"RJH.BK","SET","Thailand"
"RAM.BK","SET","Thailand"
"RPH.BK","SET","Thailand"
"THANI.BK","SET","Thailand"
"RSP.BK","SET","Thailand"
"RICHY.BK","SET","Thailand"
"RT-R.BK","SET","Thailand"
"ROCK.BK","SET","Thailand"
"ROJNA.BK","SET","Thailand"
"SHR.BK","SET","Thailand"
"SORKON.BK","SET","Thailand"
"SPACK.BK","SET","Thailand"
"SABUY.BK","SET","Thailand"
"SPI-R.BK","SET","Thailand"
"SPC-R.BK","SET","Thailand"
"SUC.BK","SET","Thailand"
"SCG-R.BK","SET","Thailand"
"SQ.BK","SET","Thailand"
"SMIT.BK","SET","Thailand"
"SMPC.BK","SET","Thailand"
"PORT.BK","SET","Thailand"
"SKE.BK","SET","Thailand"
"SAK.BK","SET","Thailand"
"SLP.BK","SET","Thailand"
"SAMART.BK","SET","Thailand"
"SDC.BK","SET","Thailand"
"SAMTEL.BK","SET","Thailand"
"SAM.BK","SET","Thailand"
"SAMCO.BK","SET","Thailand"
"SIRI.BK","SET","Thailand"
"SAPPE.BK","SET","Thailand"
"SAWANG.BK","SET","Thailand"
"SC.BK","SET","Thailand"
"COTTO.BK","SET","Thailand"
"SCI.BK","SET","Thailand"
"SEAFCO-R.BK","SET","Thailand"
"CFRESH.BK","SET","Thailand"
"SENA.BK","SET","Thailand"
"SSP-R.BK","SET","Thailand"
"SSC-R.BK","SET","Thailand"
"7UP-R.BK","SET","Thailand"
"SFP.BK","SET","Thailand"
"GLOBAL.BK","SET","Thailand"
"MAKRO.BK","SET","Thailand"
"SPG.BK","SET","Thailand"
"SSSC.BK","SET","Thailand"
"SA.BK","SET","Thailand"
"SO.BK","SET","Thailand"
"SKR.BK","SET","Thailand"
"S.BK","SET","Thailand"
"SIS.BK","SET","Thailand"
"SISB-R.BK","SET","Thailand"
"SKY.BK","SET","Thailand"
"SNC.BK","SET","Thailand"
"SCP.BK","SET","Thailand"
"SPCG-R.BK","SET","Thailand"
"STGT.BK","SET","Thailand"
"SRICHA.BK","SET","Thailand"
"SITHAI.BK","SET","Thailand"
"VIH.BK","SET","Thailand"
"SPRC.BK","SET","Thailand"
"SFLEX.BK","SET","Thailand"
"STARK.BK","SET","Thailand"
"SMT.BK","SET","Thailand"
"STI.BK","SET","Thailand"
"SSTRT.BK","SET","Thailand"
"SCM.BK","SET","Thailand"
"SUN.BK","SET","Thailand"
"SSF.BK","SET","Thailand"
"SUSCO-R.BK","SET","Thailand"
"SVOA.BK","SET","Thailand"
"SYMC-R.BK","SET","Thailand"
"SMK.BK","SET","Thailand"
"ASAP.BK","SET","Thailand"
"SYNEX.BK","SET","Thailand"
"SYNTEC.BK","SET","Thailand"
"TKN.BK","SET","Thailand"
"TCMC.BK","SET","Thailand"
"TEAMG.BK","SET","Thailand"
"TEAM.BK","SET","Thailand"
"TEKA.BK","SET","Thailand"
"TAE.BK","SET","Thailand"
"TCC.BK","SET","Thailand"
"TCCC.BK","SET","Thailand"
"TCOAT.BK","SET","Thailand"
"TFI.BK","SET","Thailand"
"TGPRO.BK","SET","Thailand"
"TGH.BK","SET","Thailand"
"TMD.BK","SET","Thailand"
"TNPC.BK","SET","Thailand"
"TNR.BK","SET","Thailand"
"TOG-R.BK","SET","Thailand"
"TPP-R.BK","SET","Thailand"
"TPAC.BK","SET","Thailand"
"TPA.BK","SET","Thailand"
"TPOLY.BK","SET","Thailand"
"TFMAMA.BK","SET","Thailand"
"TR.BK","SET","Thailand"
"THRE-R.BK","SET","Thailand"
"TRUBB.BK","SET","Thailand"
"TRU.BK","SET","Thailand"
"TSI.BK","SET","Thailand"
"TSE.BK","SET","Thailand"
"STANLY.BK","SET","Thailand"
"TSC.BK","SET","Thailand"
"TSTE.BK","SET","Thailand"
"WACOAL.BK","SET","Thailand"
"TWPC.BK","SET","Thailand"
"TWP.BK","SET","Thailand"
"THREL.BK","SET","Thailand"
"SAUCE.BK","SET","Thailand"
"TVI-R.BK","SET","Thailand"
"THIP.BK","SET","Thailand"
"TNL.BK","SET","Thailand"
"TSR-R.BK","SET","Thailand"
"TK.BK","SET","Thailand"
"THG.BK","SET","Thailand"
"KDH.BK","SET","Thailand"
"TIPCO.BK","SET","Thailand"
"TOA.BK","SET","Thailand"
"TH.BK","SET","Thailand"
"TTT.BK","SET","Thailand"
"TPBI.BK","SET","Thailand"
"TPIPP.BK","SET","Thailand"
"TRC.BK","SET","Thailand"
"TNITY.BK","SET","Thailand"
"III.BK","SET","Thailand"
"TC.BK","SET","Thailand"
"TTCL-R.BK","SET","Thailand"
"U.BK","SET","Thailand"
"UAC-R.BK","SET","Thailand"
"UBE.BK","SET","Thailand"
"UMI.BK","SET","Thailand"
"UPF.BK","SET","Thailand"
"UP.BK","SET","Thailand"
"UNIQ.BK","SET","Thailand"
"UPOIC.BK","SET","Thailand"
"UTP.BK","SET","Thailand"
"UVAN.BK","SET","Thailand"
"UV-R.BK","SET","Thailand"
"VNG.BK","SET","Thailand"
"VARO.BK","SET","Thailand"
"VRANDA.BK","SET","Thailand"
"VIBHA.BK","SET","Thailand"
"VPO.BK","SET","Thailand"
"NEW-R.BK","SET","Thailand"
"WPH-R.BK","SET","Thailand"
"WAVE.BK","SET","Thailand"
"WGE.BK","SET","Thailand"
"WHA.BK","SET","Thailand"
"WHAUP-R.BK","SET","Thailand"
"WICE.BK","SET","Thailand"
"WIIK.BK","SET","Thailand"
"WORK.BK","SET","Thailand"
"WP.BK","SET","Thailand"
"WIN.BK","SET","Thailand"
"XPG.BK","SET","Thailand"
"MMM","Dow Jones","United States"
"AXP","Dow Jones","United States"
"AMGN","Dow Jones","United States"
"AAPL","Dow Jones","United States"
"BA","Dow Jones","United States"
"CAT","Dow Jones","United States"
"CVX","Dow Jones","United States"
"CSCO","Dow Jones","United States"
"KO","Dow Jones","United States"
"DOW","Dow Jones","United States"
"GS","Dow Jones","United States"
"HD","Dow Jones","United States"
"HON","Dow Jones","United States"
"IBM","Dow Jones","United States"
"INTC","Dow Jones","United States"
"CL=F","Dow Jones","United States"
"JPM","Dow Jones","United States"
"MCD","Dow Jones","United States"
"MRK","Dow Jones","United States"
"MSFT","Dow Jones","United States"
"NKE","Dow Jones","United States"
"PG","Dow Jones","United States"
"CRM","Dow Jones","United States"
"TRV","Dow Jones","United States"
"UNH","Dow Jones","United States"
"VZ","Dow Jones","United States"
"WBA","Dow Jones","United States"
"WMT","Dow Jones","United States"
"DIS","Dow Jones","United States"
"FLWS","Nasdaq","United States"
"TXG","Nasdaq","United States"
"YI","Nasdaq","United States"
"YQ","Nasdaq","United States"
"ATNF","Nasdaq","United States"
"ONEM","Nasdaq","United States"
"SRCE","Nasdaq","United States"
"DIBS","Nasdaq","United States"
"XXII","Nasdaq","United States"
"ME","Nasdaq","United States"
"ADER","Nasdaq","United States"
"TSVT","Nasdaq","United States"
"TWOU","Nasdaq","United States"
"KRKR","Nasdaq","United States"
"SCWO","Nasdaq","United States"
"FDMT","Nasdaq","United States"
"FEAM","Nasdaq","United States"
"SVNAU","Nasdaq","United States"
"ETNB","Nasdaq","United States"
"EGHT","Nasdaq","United States"
"MASS","Nasdaq","United States"
"JFU","Nasdaq","United States"
"ASCA","Nasdaq","United States"
"ALUP11.SA","Nasdaq","United States"
"AZ","Nasdaq","United States"
"AADI","Nasdaq","United States"
"AAON","Nasdaq","United States"
"ABCM","Nasdaq","United States"
"ABCL","Nasdaq","United States"
"ABEO","Nasdaq","United States"
"ABMD","Nasdaq","United States"
"HMEZX","Nasdaq","United States"
"ABSI","Nasdaq","United States"
"ABST","Nasdaq","United States"
"ABVC","Nasdaq","United States"
"ACIU","Nasdaq","United States"
"ACTG","Nasdaq","United States"
"ASO","Nasdaq","United States"
"ACAD","Nasdaq","United States"
"ACHC","Nasdaq","United States"
"ACST","Nasdaq","United States"
"AXDX","Nasdaq","United States"
"ACCD","Nasdaq","United States"
"ENER","Nasdaq","United States"
"ARAY","Nasdaq","United States"
"ACBA","Nasdaq","United States"
"ACRX","Nasdaq","United States"
"ACER","Nasdaq","United States"
"AVHIU","Nasdaq","United States"
"ACHV","Nasdaq","United States"
"ACHL","Nasdaq","United States"
"ACIW","Nasdaq","United States"
"ACON","Nasdaq","United States"
"ACRS","Nasdaq","United States"
"ACMR","Nasdaq","United States"
"ACNB","Nasdaq","United States"
"ACOR","Nasdaq","United States"
"ACAC","Nasdaq","United States"
"ACRV","Nasdaq","United States"
"ASNS","Nasdaq","United States"
"ATVI","Nasdaq","United States"
"ATY","Nasdaq","United States"
"ABOS","Nasdaq","United States"
"AFIB","Nasdaq","United States"
"ACVA","Nasdaq","United States"
"ADAG","Nasdaq","United States"
"ADMP","Nasdaq","United States"
"AHCO","Nasdaq","United States"
"ADAP","Nasdaq","United States"
"ADPT","Nasdaq","United States"
"ATXG","Nasdaq","United States"
"ADXN","Nasdaq","United States"
"ADUS","Nasdaq","United States"
"AEY","Nasdaq","United States"
"ADEA","Nasdaq","United States"
"ADES","Nasdaq","United States"
"ADIL","Nasdaq","United States"
"ACET","Nasdaq","United States"
"ADTX","Nasdaq","United States"
"ADMA","Nasdaq","United States"
"ADBE","Nasdaq","United States"
"ADP","Nasdaq","United States"
"ADSE","Nasdaq","United States"
"ADTH","Nasdaq","United States"
"ADTN","Nasdaq","United States"
"AEIS","Nasdaq","United States"
"ADV","Nasdaq","United States"
"ADN","Nasdaq","United States"
"ADVM","Nasdaq","United States"
"AEHR","Nasdaq","United States"
"AMTX","Nasdaq","United States"
"ARBG","Nasdaq","United States"
"OMAB","Nasdaq","United States"
"AVTE","Nasdaq","United States"
"AVAV","Nasdaq","United States"
"ASLE","Nasdaq","United States"
"AEHA","Nasdaq","United States"
"AEZS","Nasdaq","United States"
"GMFI","Nasdaq","United States"
"AEMD","Nasdaq","United States"
"AEYE","Nasdaq","United States"
"AFAQ","Nasdaq","United States"
"AFCG","Nasdaq","United States"
"A28.SG","Nasdaq","United States"
"AFBI","Nasdaq","United States"
"AFRM","Nasdaq","United States"
"AFYA","Nasdaq","United States"
"AGBAW","Nasdaq","United States"
"AGEN","Nasdaq","United States"
"AGGRU","Nasdaq","United States"
"AGIL","Nasdaq","United States"
"AGYS","Nasdaq","United States"
"AGIO","Nasdaq","United States"
"0P0001HZUQ.F","Nasdaq","United States"
"AGNC","Nasdaq","United States"
"API","Nasdaq","United States"
"AGRI","Nasdaq","United States"
"AGFY","Nasdaq","United States"
"AGFS","Nasdaq","United States"
"AHRN","Nasdaq","United States"
"AIB","Nasdaq","United States"
"AIKI","Nasdaq","United States"
"ALRN","Nasdaq","United States"
"AIMD","Nasdaq","United States"
"ATSG","Nasdaq","United States"
"ABNB","Nasdaq","United States"
"AIRG","Nasdaq","United States"
"ANTE","Nasdaq","United States"
"AIRS","Nasdaq","United States"
"AKAM","Nasdaq","United States"
"AKAN","Nasdaq","United States"
"AKTX","Nasdaq","United States"
"AKBA","Nasdaq","United States"
"KERN","Nasdaq","United States"
"AKRO","Nasdaq","United States"
"AKLI","Nasdaq","United States"
"AKTS","Nasdaq","United States"
"AKYA","Nasdaq","United States"
"AKU","Nasdaq","United States"
"ALRM","Nasdaq","United States"
"TCRT","Nasdaq","United States"
"ALBO","Nasdaq","United States"
"ALDX","Nasdaq","United States"
"ALEC","Nasdaq","United States"
"ALR","Nasdaq","United States"
"ALRS","Nasdaq","United States"
"ASTL","Nasdaq","United States"
"ALCO","Nasdaq","United States"
"MVU=F","Nasdaq","United States"
"ALGS","Nasdaq","United States"
"ALIM","Nasdaq","United States"
"WTER","Nasdaq","United States"
"ALKT","Nasdaq","United States"
"ALKS","Nasdaq","United States"
"ALLK","Nasdaq","United States"
"ALLR","Nasdaq","United States"
"BIRD","Nasdaq","United States"
"ALGT","Nasdaq","United States"
"ALGM","Nasdaq","United States"
"ARLP","Nasdaq","United States"
"LNT","Nasdaq","United States"
"2AA.SG","Nasdaq","United States"
"AHPI","Nasdaq","United States"
"AMOT","Nasdaq","United States"
"ALLO","Nasdaq","United States"
"ALLT","Nasdaq","United States"
"ALVR","Nasdaq","United States"
"MDRX","Nasdaq","United States"
"ALNY","Nasdaq","United States"
"GOOG","Nasdaq","United States"
"APTM","Nasdaq","United States"
"ALSA","Nasdaq","United States"
"DRTS","Nasdaq","United States"
"TKNO","Nasdaq","United States"
"GOOGL.MI","Nasdaq","United States"
"ALPP","Nasdaq","United States"
"REVEU","Nasdaq","United States"
"ALPN","Nasdaq","United States"
"ALPS","Nasdaq","United States"
"ACAX","Nasdaq","United States"
"ALTR","Nasdaq","United States"
"CYTO","Nasdaq","United States"
"AEAEU","Nasdaq","United States"
"ATHE","Nasdaq","United States"
"ALT","Nasdaq","United States"
"ASPS","Nasdaq","United States"
"ALTU","Nasdaq","United States"
"ALTO","Nasdaq","United States"
"AIMC","Nasdaq","United States"
"ALVO","Nasdaq","United States"
"ALXO","Nasdaq","United States"
"ALZN","Nasdaq","United States"
"AMRN","Nasdaq","United States"
"AMZN","Nasdaq","United States"
"AMBA","Nasdaq","United States"
"AMCX","Nasdaq","United States"
"AMD","Nasdaq","United States"
"DOX","Nasdaq","United States"
"AMED","Nasdaq","United States"
"UHAL","Nasdaq","United States"
"AMAO","Nasdaq","United States"
"AAL","Nasdaq","United States"
"AEP","Nasdaq","United States"
"AMNB","Nasdaq","United States"
"AOUT","Nasdaq","United States"
"APEI","Nasdaq","United States"
"AREB","Nasdaq","United States"
"AREC","Nasdaq","United States"
"AMSWA","Nasdaq","United States"
"AMSC","Nasdaq","United States"
"AVCT","Nasdaq","United States"
"AMWD","Nasdaq","United States"
"CRMT","Nasdaq","United States"
"ABC","Nasdaq","United States"
"AMSF","Nasdaq","United States"
"ASRV","Nasdaq","United States"
"AMST","Nasdaq","United States"
"AMGN","Nasdaq","United States"
"FOLD","Nasdaq","United States"
"AMKR","Nasdaq","United States"
"POWW","Nasdaq","United States"
"AMPH","Nasdaq","United States"
"AMPG","Nasdaq","United States"
"AMPL","Nasdaq","United States"
"ASYS","Nasdaq","United States"
"AMLX","Nasdaq","United States"
"AMRS","Nasdaq","United States"
"ANTX","Nasdaq","United States"
"ADI","Nasdaq","United States"
"ANAB","Nasdaq","United States"
"AVXL","Nasdaq","United States"
"ANEB","Nasdaq","United States"
"US00183L1026.SG","Nasdaq","United States"
"ANGO","Nasdaq","United States"
"ANGN","Nasdaq","United States"
"ANIP","Nasdaq","United States"
"ANIK","Nasdaq","United States"
"ANIX","Nasdaq","United States"
"ANNX","Nasdaq","United States"
"ANPC","Nasdaq","United States"
"ANSS","Nasdaq","United States"
"AEHL","Nasdaq","United States"
"ATEX","Nasdaq","United States"
"ADALU","Nasdaq","United States"
